id_comentario,responsavel,termo_original,entidade_aproximada,distancia
4118,Suporte,suporte,suporte,0
4118,Suporte,pediu,pix,3
4118,Suporte,erro,erro,0
4118,Suporte,boleto,boleto,0
4119,Suporte,pagamento,pagamento,0
4119,Suporte,duas,bug,3
4119,Suporte,erro,erro,0
4119,Suporte,pagamento,pagamento,0
4119,Suporte,pagamento,pagamento,0
4119,Suporte,erro,erro,0
4119,Suporte,limite,limite,0
4119,Suporte,suporte,suporte,0
4119,Suporte,pediu,pix,3
4119,Suporte,probelma,problema,2
4120,Produto,dashboard,dashboard,0
4120,Produto,erro,erro,0
4120,Produto,consultar,consultor,1
4120,Produto,limite,limite,0
4120,Produto,consultar,consultor,1
4120,Produto,limite,limite,0
4120,Produto,dashboard,dashboard,0
4120,Produto,duas,bug,3
4120,Produto,carregamento,carregamento,0
4120,Produto,relatórios,relatorio,2
4121,Pós-venda,nada,api,3
4122,Suporte,suporte,suporte,0
4122,Suporte,pediu,pix,3
4122,Suporte,erro,erro,0
4122,Suporte,pagamento,pagamento,0
4123,Pós-venda,carregamento,carregamento,0
4123,Pós-venda,relatórios,relatorio,2
4124,Serviços,carregamento,carregamento,0
4124,Serviços,relatórios,relatorio,2
4125,Suporte,carregamento,carregamento,0
4125,Suporte,relatórios,relatorio,2
4125,Suporte,erro,erro,0
4125,Suporte,integrar,integracao,3
4125,Suporte,sistema,sistema,0
4125,Suporte,dashboard,dashboard,0
4125,Suporte,integrar,integracao,3
4125,Suporte,sistema,sistema,0
4125,Suporte,erro,erro,0
4125,Suporte,pagamentos,pagamento,1
4125,Suporte,ploblema,problema,1
4126,Geral,suporte,suporte,0
4126,Geral,pediu,pix,3
4126,Geral,login,login,0
4127,Suporte,carregamento,carregamento,0
4127,Suporte,relatórios,relatorio,2
4127,Suporte,pagamentos,pagamento,1
4127,Suporte,probelma,problema,2
4128,Suporte,relatórios,relatorio,2
4128,Suporte,pagamento,pagamento,0
4128,Suporte,erro,erro,0
4128,Suporte,dashboard,dashboard,0
4128,Suporte,suporte,suporte,0
4128,Suporte,pediu,pix,3
4128,Suporte,atendimento,atendimento,0
4129,Suporte,erro,erro,0
4129,Suporte,pagamento,pagamento,0
4129,Suporte,carregamento,carregamento,0
4129,Suporte,relatórios,relatorio,2
4129,Suporte,pagamento,pagamento,0
4129,Suporte,erro,erro,0
4129,Suporte,integração,integracao,2
4129,Suporte,ploblema,problema,1
4129,Suporte,demoro,erro,3
4130,Suporte,boleto,boleto,0
4130,Suporte,erro,erro,0
4130,Suporte,cartão,cartao,1
4130,Suporte,performance,performance,0
4130,Suporte,performance,performance,0
4131,Suporte,erro,erro,0
4131,Suporte,boleto,boleto,0
4131,Suporte,atendimento,atendimento,0
4131,Suporte,carregamento,carregamento,0
4131,Suporte,relatórios,relatorio,2
4131,Suporte,integração,integracao,2
4131,Suporte,suporte,suporte,0
4131,Suporte,pediu,pix,3
4131,Suporte,naum,api,3
4131,Suporte,bugou,bug,2
4131,Suporte,probelma,problema,2
4132,Suporte,tudo,saldo,3
4132,Suporte,certo,cartao,2
4133,Produto,nada,api,3
4135,Serviços,relatório,relatorio,1
4135,Serviços,duas,bug,3
4135,Serviços,erro,erro,0
4135,Serviços,relatório,relatorio,1
4136,Serviços,integrar,integracao,3
4136,Serviços,sistema,sistema,0
4136,Serviços,erro,erro,0
4136,Serviços,login,login,0
4136,Serviços,erro,erro,0
4136,Serviços,integrar,integracao,3
4136,Serviços,sistema,sistema,0
4137,Produto,relatório,relatorio,1
4137,Produto,erro,erro,0
4137,Produto,carregamento,carregamento,0
4137,Produto,relatórios,relatorio,2
4137,Produto,atendimento,atendimento,0
4137,Produto,cadastro,cadastro,0
4137,Produto,suporte,suporte,0
4137,Produto,pediu,pix,3
4137,Produto,erro,erro,0
4137,Produto,relatório,relatorio,1
4138,Pós-venda,erro,erro,0
4138,Pós-venda,relatório,relatorio,1
4138,Pós-venda,suporte,suporte,0
4138,Pós-venda,pediu,pix,3
4138,Pós-venda,carregamento,carregamento,0
4138,Pós-venda,relatórios,relatorio,2
4138,Pós-venda,integração,integracao,2
4139,Suporte,pagamento,pagamento,0
4139,Suporte,performance,performance,0
4139,Suporte,duas,bug,3
4139,Suporte,performance,performance,0
4139,Suporte,performance,performance,0
4141,Produto,transferência,transferencia,1
4141,Produto,integração,integracao,2
4141,Produto,duas,bug,3
4141,Produto,integração,integracao,2
4142,Suporte,erro,erro,0
4142,Suporte,boleto,boleto,0
4142,Suporte,limite,limite,0
4142,Suporte,boleto,boleto,0
4142,Suporte,limite,limite,0
4142,Suporte,duas,bug,3
4142,Suporte,carregamento,carregamento,0
4142,Suporte,relatórios,relatorio,2
4143,Suporte,cartão,cartao,1
4143,Suporte,suporte,suporte,0
4143,Suporte,pediu,pix,3
4143,Suporte,atendimento,atendimento,0
4143,Suporte,cadastro,cadastro,0
4143,Suporte,erro,erro,0
4143,Suporte,erro,erro,0
4143,Suporte,cadastro,cadastro,0
4144,Produto,dashboard,dashboard,0
4144,Produto,probelma,problema,2
4144,Produto,demoro,erro,3
4145,Geral,carregamento,carregamento,0
4145,Geral,relatórios,relatorio,2
4145,Geral,pagamento,pagamento,0
4145,Geral,dashboard,dashboard,0
4145,Geral,duas,bug,3
4145,Geral,dashboard,dashboard,0
4145,Geral,pagamento,pagamento,0
4145,Geral,erro,erro,0
4145,Geral,performance,performance,0
4145,Geral,sitema,sistema,1
4145,Geral,demoro,erro,3
4145,Geral,naum,api,3
4146,Suporte,cartão,cartao,1
4146,Suporte,atendimento,atendimento,0
4147,Geral,atendimento,atendimento,0
4147,Geral,suporte,suporte,0
4147,Geral,pediu,pix,3
4147,Geral,erro,erro,0
4147,Geral,relatório,relatorio,1
4148,Suporte,suporte,suporte,0
4148,Suporte,pediu,pix,3
4148,Suporte,cartão,cartao,1
4148,Suporte,erro,erro,0
4148,Suporte,pagamento,pagamento,0
4148,Suporte,carregamento,carregamento,0
4148,Suporte,relatórios,relatorio,2
4149,Produto,atendimento,atendimento,0
4149,Produto,pagamentos,pagamento,1
4150,Suporte,carregamento,carregamento,0
4150,Suporte,relatórios,relatorio,2
4150,Suporte,erro,erro,0
4150,Suporte,integrar,integracao,3
4150,Suporte,sistema,sistema,0
4150,Suporte,integrar,integracao,3
4150,Suporte,sistema,sistema,0
4150,Suporte,erro,erro,0
4150,Suporte,integrar,integracao,3
4150,Suporte,sistema,sistema,0
4150,Suporte,duas,bug,3
4150,Suporte,atendimento,atendimento,0
4151,Produto,cadastro,cadastro,0
4151,Produto,erro,erro,0
4151,Produto,carregamento,carregamento,0
4151,Produto,relatórios,relatorio,2
4152,Serviços,carregamento,carregamento,0
4152,Serviços,relatórios,relatorio,2
4152,Serviços,boleto,boleto,0
4152,Serviços,limite,limite,0
4152,Serviços,duas,bug,3
4153,Produto,login,login,0
4154,Suporte,pagamento,pagamento,0
4154,Suporte,erro,erro,0
4154,Suporte,relatórios,relatorio,2
4154,Suporte,erro,erro,0
4154,Suporte,pagamento,pagamento,0
4154,Suporte,carregamento,carregamento,0
4154,Suporte,relatórios,relatorio,2
4154,Suporte,suporte,suporte,0
4154,Suporte,pediu,pix,3
4154,Suporte,performance,performance,0
4154,Suporte,platafroma,plataforma,2
4154,Suporte,atendimnto,atendimento,1
4154,Suporte,demoro,erro,3
4155,Suporte,atendimento,atendimento,0
4155,Suporte,carregamento,carregamento,0
4155,Suporte,relatórios,relatorio,2
4155,Suporte,integrar,integracao,3
4155,Suporte,sistema,sistema,0
4155,Suporte,erro,erro,0
4155,Suporte,cartão,cartao,1
4155,Suporte,dashboard,dashboard,0
4156,Suporte,atendimento,atendimento,0
4156,Suporte,atendimnto,atendimento,1
4156,Suporte,platafroma,plataforma,2
4157,Suporte,bugou,bug,2
4158,Produto,boleto,boleto,0
4158,Produto,erro,erro,0
4158,Produto,integração,integracao,2
4158,Produto,erro,erro,0
4158,Produto,boleto,boleto,0
4158,Produto,cartão,cartao,1
4159,Geral,performance,performance,0
4159,Geral,erro,erro,0
4159,Geral,consultar,consultor,1
4159,Geral,limite,limite,0
4159,Geral,carregamento,carregamento,0
4159,Geral,relatórios,relatorio,2
4159,Geral,performance,performance,0
4159,Geral,atendimento,atendimento,0
4160,Geral,atendimento,atendimento,0
4160,Geral,suporte,suporte,0
4160,Geral,pediu,pix,3
4160,Geral,limite,limite,0
4160,Geral,probelma,problema,2
4160,Geral,ploblema,problema,1
4161,Produto,carregamento,carregamento,0
4161,Produto,relatórios,relatorio,2
4161,Produto,transferência,transferencia,1
4161,Produto,erro,erro,0
4161,Produto,relatórios,relatorio,2
4162,Produto,carregamento,carregamento,0
4162,Produto,relatórios,relatorio,2
4162,Produto,integrar,integracao,3
4162,Produto,sistema,sistema,0
4162,Produto,limite,limite,0
4162,Produto,duas,bug,3
4162,Produto,suporte,suporte,0
4162,Produto,pediu,pix,3
4162,Produto,limite,limite,0
4162,Produto,ploblema,problema,1
4163,Produto,consultar,consultor,1
4163,Produto,limite,limite,0
4163,Produto,erro,erro,0
4163,Produto,integração,integracao,2
4164,Serviços,suporte,suporte,0
4164,Serviços,pediu,pix,3
4165,Suporte,onboarding,onboarding,0
4165,Suporte,integrar,integracao,3
4165,Suporte,sistema,sistema,0
4165,Suporte,onboarding,onboarding,0
4165,Suporte,duas,bug,3
4165,Suporte,carregamento,carregamento,0
4165,Suporte,relatórios,relatorio,2
4165,Suporte,integrar,integracao,3
4165,Suporte,sistema,sistema,0
4165,Suporte,erro,erro,0
4165,Suporte,performance,performance,0
4165,Suporte,sitema,sistema,1
4165,Suporte,naum,api,3
4166,Produto,nada,api,3
4167,Pós-venda,atendimento,atendimento,0
4167,Pós-venda,erro,erro,0
4167,Pós-venda,relatório,relatorio,1
4168,Suporte,limite,limite,0
4168,Suporte,atendimento,atendimento,0
4168,Suporte,relatório,relatorio,1
4168,Suporte,erro,erro,0
4168,Suporte,usabilidade,usabilidade,0
4168,Suporte,carregamento,carregamento,0
4168,Suporte,relatórios,relatorio,2
4168,Suporte,erro,erro,0
4168,Suporte,relatório,relatorio,1
4169,Suporte,atendimento,atendimento,0
4169,Suporte,boleto,boleto,0
4169,Suporte,erro,erro,0
4169,Suporte,limite,limite,0
4169,Suporte,suporte,suporte,0
4169,Suporte,pediu,pix,3
4170,Geral,pagamentos,pagamento,1
4170,Geral,carregamento,carregamento,0
4170,Geral,relatórios,relatorio,2
4171,Geral,suporte,suporte,0
4171,Geral,pediu,pix,3
4172,Suporte,consultar,consultor,1
4172,Suporte,limite,limite,0
4172,Suporte,pagamentos,pagamento,1
4172,Suporte,duas,bug,3
4172,Suporte,suporte,suporte,0
4172,Suporte,pediu,pix,3
4172,Suporte,consultar,consultor,1
4172,Suporte,limite,limite,0
4172,Suporte,erro,erro,0
4172,Suporte,integração,integracao,2
4172,Suporte,carregamento,carregamento,0
4172,Suporte,relatórios,relatorio,2
4173,Produto,pagamento,pagamento,0
4173,Produto,pagamentos,pagamento,1
4173,Produto,duas,bug,3
4173,Produto,suporte,suporte,0
4173,Produto,pediu,pix,3
4173,Produto,pagamentos,pagamento,1
4173,Produto,ploblema,problema,1
4173,Produto,bugou,bug,2
4174,Produto,suporte,suporte,0
4174,Produto,pediu,pix,3
4174,Produto,atendimento,atendimento,0
4174,Produto,limite,limite,0
4174,Produto,integrar,integracao,3
4174,Produto,sistema,sistema,0
4174,Produto,erro,erro,0
4175,Suporte,limite,limite,0
4175,Suporte,suporte,suporte,0
4175,Suporte,pediu,pix,3
4175,Suporte,transferência,transferencia,1
4175,Suporte,limite,limite,0
4175,Suporte,duas,bug,3
4175,Suporte,transferência,transferencia,1
4175,Suporte,erro,erro,0
4175,Suporte,onboarding,onboarding,0
4175,Suporte,limite,limite,0
4176,Suporte,cartão,cartao,1
4176,Suporte,carregamento,carregamento,0
4176,Suporte,relatórios,relatorio,2
4176,Suporte,cartão,cartao,1
4177,Pós-venda,carregamento,carregamento,0
4177,Pós-venda,relatórios,relatorio,2
4177,Pós-venda,atendimento,atendimento,0
4178,Produto,consultar,consultor,1
4178,Produto,saldo,saldo,0
4178,Produto,erro,erro,0
4178,Produto,extrato,extrato,0
4179,Serviços,relatório,relatorio,1
4179,Serviços,erro,erro,0
4179,Serviços,limite,limite,0
4179,Serviços,erro,erro,0
4179,Serviços,relatório,relatorio,1
4180,Serviços,carregamento,carregamento,0
4180,Serviços,relatórios,relatorio,2
4180,Serviços,erro,erro,0
4180,Serviços,consultar,consultor,1
4180,Serviços,limite,limite,0
4180,Serviços,consultar,consultor,1
4180,Serviços,limite,limite,0
4180,Serviços,erro,erro,0
4180,Serviços,cartão,cartao,1
4181,Serviços,pagamento,pagamento,0
4181,Serviços,erro,erro,0
4181,Serviços,dashboard,dashboard,0
4181,Serviços,relatórios,relatorio,2
4182,Produto,consultar,consultor,1
4182,Produto,limite,limite,0
4182,Produto,duas,bug,3
4182,Produto,suporte,suporte,0
4182,Produto,pediu,pix,3
4182,Produto,consultar,consultor,1
4182,Produto,limite,limite,0
4182,Produto,erro,erro,0
4182,Produto,relatórios,relatorio,2
4182,Produto,demoro,erro,3
4182,Produto,platafroma,plataforma,2
4183,Produto,atendimento,atendimento,0
4183,Produto,suporte,suporte,0
4183,Produto,pediu,pix,3
4183,Produto,pagamento,pagamento,0
4183,Produto,pagamentos,pagamento,1
4183,Produto,duas,bug,3
4183,Produto,platafroma,plataforma,2
4183,Produto,sitema,sistema,1
4184,Suporte,transferência,transferencia,1
4184,Suporte,erro,erro,0
4184,Suporte,dashboard,dashboard,0
4184,Suporte,suporte,suporte,0
4184,Suporte,pediu,pix,3
4184,Suporte,onboarding,onboarding,0
4184,Suporte,erro,erro,0
4184,Suporte,transferência,transferencia,1
4185,Serviços,suporte,suporte,0
4185,Serviços,pediu,pix,3
4185,Serviços,atendimento,atendimento,0
4185,Serviços,demoro,erro,3
4185,Serviços,sitema,sistema,1
4186,Serviços,erro,erro,0
4186,Serviços,pagamento,pagamento,0
4186,Serviços,atendimento,atendimento,0
4187,Suporte,carregamento,carregamento,0
4187,Suporte,relatórios,relatorio,2
4187,Suporte,suporte,suporte,0
4187,Suporte,pediu,pix,3
4187,Suporte,dashboard,dashboard,0
4187,Suporte,relatório,relatorio,1
4187,Suporte,erro,erro,0
4187,Suporte,extrato,extrato,0
4188,Produto,relatório,relatorio,1
4188,Produto,erro,erro,0
4188,Produto,limite,limite,0
4188,Produto,carregamento,carregamento,0
4188,Produto,relatórios,relatorio,2
4188,Produto,erro,erro,0
4188,Produto,relatório,relatorio,1
4190,Suporte,atendimento,atendimento,0
4190,Suporte,consultar,consultor,1
4190,Suporte,limite,limite,0
4190,Suporte,cartão,cartao,1
4190,Suporte,duas,bug,3
4191,Suporte,boleto,boleto,0
4191,Suporte,erro,erro,0
4191,Suporte,pagamentos,pagamento,1
4191,Suporte,relatórios,relatorio,2
4191,Suporte,carregamento,carregamento,0
4191,Suporte,relatórios,relatorio,2
4191,Suporte,erro,erro,0
4191,Suporte,boleto,boleto,0
4191,Suporte,sitema,sistema,1
4191,Suporte,atendimnto,atendimento,1
4192,Suporte,carregamento,carregamento,0
4192,Suporte,relatórios,relatorio,2
4192,Suporte,suporte,suporte,0
4192,Suporte,pediu,pix,3
4193,Suporte,erro,erro,0
4193,Suporte,transferência,transferencia,1
4193,Suporte,suporte,suporte,0
4193,Suporte,pediu,pix,3
4193,Suporte,atendimento,atendimento,0
4193,Suporte,carregamento,carregamento,0
4193,Suporte,relatórios,relatorio,2
4193,Suporte,login,login,0
4194,Produto,carregamento,carregamento,0
4194,Produto,relatórios,relatorio,2
4194,Produto,consultar,consultor,1
4194,Produto,limite,limite,0
4194,Produto,duas,bug,3
4195,Pós-venda,atendimento,atendimento,0
4195,Pós-venda,erro,erro,0
4195,Pós-venda,cadastro,cadastro,0
4195,Pós-venda,cadastro,cadastro,0
4195,Pós-venda,erro,erro,0
4195,Pós-venda,integração,integracao,2
4196,Produto,atendimento,atendimento,0
4196,Produto,carregamento,carregamento,0
4196,Produto,relatórios,relatorio,2
4197,Suporte,achei,api,3
4197,Suporte,estranho,extrato,3
4198,Serviços,cartão,cartao,1
4198,Serviços,integrar,integracao,3
4198,Serviços,sistema,sistema,0
4198,Serviços,cartão,cartao,1
4198,Serviços,duas,bug,3
4199,Suporte,dashboard,dashboard,0
4199,Suporte,integrar,integracao,3
4199,Suporte,sistema,sistema,0
4199,Suporte,erro,erro,0
4199,Suporte,usabilidade,usabilidade,0
4199,Suporte,erro,erro,0
4199,Suporte,integrar,integracao,3
4199,Suporte,sistema,sistema,0
4199,Suporte,dashboard,dashboard,0
4200,Suporte,suporte,suporte,0
4200,Suporte,pediu,pix,3
4200,Suporte,cartão,cartao,1
4200,Suporte,carregamento,carregamento,0
4200,Suporte,relatórios,relatorio,2
4200,Suporte,pagamento,pagamento,0
4200,Suporte,cartão,cartao,1
4200,Suporte,duas,bug,3
4200,Suporte,cartão,cartao,1
4201,Serviços,atendimento,atendimento,0
4202,Suporte,integrar,integracao,3
4202,Suporte,sistema,sistema,0
4202,Suporte,duas,bug,3
4202,Suporte,carregamento,carregamento,0
4202,Suporte,relatórios,relatorio,2
4202,Suporte,bugou,bug,2
4203,Suporte,atendimento,atendimento,0
4204,Produto,suporte,suporte,0
4204,Produto,pediu,pix,3
4204,Produto,performance,performance,0
4204,Produto,atendimento,atendimento,0
4204,Produto,transferência,transferencia,1
4204,Produto,erro,erro,0
4204,Produto,cartão,cartao,1
4204,Produto,performance,performance,0
4205,Suporte,erro,erro,0
4205,Suporte,cadastro,cadastro,0
4205,Suporte,cadastro,cadastro,0
4205,Suporte,duas,bug,3
4205,Suporte,atendimento,atendimento,0
4205,Suporte,naum,api,3
4205,Suporte,bugou,bug,2
4205,Suporte,atendimnto,atendimento,1
4206,Serviços,atendimento,atendimento,0
4206,Serviços,usabilidade,usabilidade,0
4206,Serviços,usabilidade,usabilidade,0
4206,Serviços,suporte,suporte,0
4206,Serviços,pediu,pix,3
4206,Serviços,erro,erro,0
4206,Serviços,consultar,consultor,1
4206,Serviços,saldo,saldo,0
4207,Produto,carregamento,carregamento,0
4207,Produto,relatórios,relatorio,2
4207,Produto,suporte,suporte,0
4207,Produto,pediu,pix,3
4207,Produto,consultar,consultor,1
4207,Produto,limite,limite,0
4207,Produto,erro,erro,0
4207,Produto,relatórios,relatorio,2
4208,Serviços,integração,integracao,2
4208,Serviços,atendimento,atendimento,0
4208,Serviços,carregamento,carregamento,0
4208,Serviços,relatórios,relatorio,2
4208,Serviços,integrar,integracao,3
4208,Serviços,sistema,sistema,0
4208,Serviços,erro,erro,0
4208,Serviços,pagamentos,pagamento,1
4209,Produto,relatórios,relatorio,2
4209,Produto,atendimento,atendimento,0
4209,Produto,integrar,integracao,3
4209,Produto,sistema,sistema,0
4209,Produto,relatórios,relatorio,2
4209,Produto,duas,bug,3
4209,Produto,suporte,suporte,0
4209,Produto,pediu,pix,3
4209,Produto,carregamento,carregamento,0
4209,Produto,relatórios,relatorio,2
4210,Serviços,suporte,suporte,0
4210,Serviços,pediu,pix,3
4211,Serviços,suporte,suporte,0
4211,Serviços,pediu,pix,3
4211,Serviços,carregamento,carregamento,0
4211,Serviços,relatórios,relatorio,2
4211,Serviços,consultar,consultor,1
4211,Serviços,saldo,saldo,0
4211,Serviços,erro,erro,0
4212,Suporte,onboarding,onboarding,0
4212,Suporte,cadastro,cadastro,0
4212,Suporte,erro,erro,0
4212,Suporte,integração,integracao,2
4213,Produto,erro,erro,0
4213,Produto,consultar,consultor,1
4213,Produto,saldo,saldo,0
4213,Produto,cadastro,cadastro,0
4213,Produto,sitema,sistema,1
4214,Produto,suporte,suporte,0
4214,Produto,pediu,pix,3
4214,Produto,cadastro,cadastro,0
4214,Produto,consultar,consultor,1
4214,Produto,limite,limite,0
4214,Produto,cadastro,cadastro,0
4214,Produto,duas,bug,3
4214,Produto,atendimento,atendimento,0
4214,Produto,consultar,consultor,1
4214,Produto,limite,limite,0
4214,Produto,erro,erro,0
4214,Produto,dashboard,dashboard,0
4216,Produto,atendimento,atendimento,0
4216,Produto,integrar,integracao,3
4216,Produto,sistema,sistema,0
4216,Produto,duas,bug,3
4216,Produto,suporte,suporte,0
4216,Produto,pediu,pix,3
4216,Produto,erro,erro,0
4216,Produto,integrar,integracao,3
4216,Produto,sistema,sistema,0
4216,Produto,probelma,problema,2
4218,Suporte,suporte,suporte,0
4218,Suporte,pediu,pix,3
4218,Suporte,erro,erro,0
4218,Suporte,consultar,consultor,1
4218,Suporte,saldo,saldo,0
4218,Suporte,consultar,consultor,1
4218,Suporte,saldo,saldo,0
4218,Suporte,erro,erro,0
4218,Suporte,login,login,0
4218,Suporte,atendimento,atendimento,0
4219,Suporte,carregamento,carregamento,0
4219,Suporte,relatórios,relatorio,2
4219,Suporte,cadastro,cadastro,0
4219,Suporte,erro,erro,0
4219,Suporte,integração,integracao,2
4219,Suporte,erro,erro,0
4219,Suporte,cadastro,cadastro,0
4219,Suporte,probelma,problema,2
4220,Suporte,erro,erro,0
4220,Suporte,cadastro,cadastro,0
4220,Suporte,cadastro,cadastro,0
4220,Suporte,performance,performance,0
4220,Suporte,duas,bug,3
4220,Suporte,carregamento,carregamento,0
4220,Suporte,relatórios,relatorio,2
4220,Suporte,cadastro,cadastro,0
4220,Suporte,erro,erro,0
4220,Suporte,pagamentos,pagamento,1
4220,Suporte,probelma,problema,2
4221,Produto,suporte,suporte,0
4221,Produto,pediu,pix,3
4221,Produto,erro,erro,0
4221,Produto,transferência,transferencia,1
4222,Suporte,carregamento,carregamento,0
4222,Suporte,relatórios,relatorio,2
4222,Suporte,cadastro,cadastro,0
4222,Suporte,duas,bug,3
4222,Suporte,atendimento,atendimento,0
4223,Produto,carregamento,carregamento,0
4223,Produto,relatórios,relatorio,2
4223,Produto,atendimento,atendimento,0
4223,Produto,pagamentos,pagamento,1
4223,Produto,probelma,problema,2
4224,Produto,erro,erro,0
4224,Produto,cadastro,cadastro,0
4224,Produto,cadastro,cadastro,0
4224,Produto,extrato,extrato,0
4224,Produto,duas,bug,3
4224,Produto,suporte,suporte,0
4224,Produto,pediu,pix,3
4225,Serviços,suporte,suporte,0
4225,Serviços,pediu,pix,3
4225,Serviços,carregamento,carregamento,0
4225,Serviços,relatórios,relatorio,2
4225,Serviços,erro,erro,0
4225,Serviços,relatório,relatorio,1
4225,Serviços,atendimento,atendimento,0
4226,Produto,cadastro,cadastro,0
4226,Produto,duas,bug,3
4226,Produto,suporte,suporte,0
4226,Produto,pediu,pix,3
4226,Produto,bugou,bug,2
4227,Suporte,limite,limite,0
4227,Suporte,atendimento,atendimento,0
4227,Suporte,integrar,integracao,3
4227,Suporte,sistema,sistema,0
4227,Suporte,erro,erro,0
4227,Suporte,extrato,extrato,0
4228,Serviços,dashboard,dashboard,0
4228,Serviços,atendimento,atendimento,0
4228,Serviços,erro,erro,0
4228,Serviços,pagamento,pagamento,0
4228,Serviços,pagamento,pagamento,0
4228,Serviços,dashboard,dashboard,0
4228,Serviços,duas,bug,3
4228,Serviços,pagamento,pagamento,0
4228,Serviços,erro,erro,0
4228,Serviços,cartão,cartao,1
4228,Serviços,dashboard,dashboard,0
4229,Serviços,integração,integracao,2
4229,Serviços,integração,integracao,2
4230,Pós-venda,carregamento,carregamento,0
4230,Pós-venda,relatórios,relatorio,2
4230,Pós-venda,consultar,consultor,1
4230,Pós-venda,saldo,saldo,0
4230,Pós-venda,login,login,0
4230,Pós-venda,duas,bug,3
4230,Pós-venda,atendimento,atendimento,0
4230,Pós-venda,atendimnto,atendimento,1
4231,Produto,atendimento,atendimento,0
4231,Produto,usabilidade,usabilidade,0
4231,Produto,carregamento,carregamento,0
4231,Produto,relatórios,relatorio,2
4231,Produto,erro,erro,0
4231,Produto,consultar,consultor,1
4231,Produto,saldo,saldo,0
4231,Produto,consultar,consultor,1
4231,Produto,saldo,saldo,0
4231,Produto,usabilidade,usabilidade,0
4231,Produto,duas,bug,3
4231,Produto,sitema,sistema,1
4232,Produto,relatório,relatorio,1
4232,Produto,erro,erro,0
4232,Produto,dashboard,dashboard,0
4232,Produto,atendimento,atendimento,0
4232,Produto,erro,erro,0
4232,Produto,relatório,relatorio,1
4232,Produto,relatório,relatorio,1
4232,Produto,usabilidade,usabilidade,0
4232,Produto,duas,bug,3
4232,Produto,platafroma,plataforma,2
4232,Produto,probelma,problema,2
4233,Geral,carregamento,carregamento,0
4233,Geral,relatórios,relatorio,2
4233,Geral,login,login,0
4233,Geral,consultar,consultor,1
4233,Geral,saldo,saldo,0
4233,Geral,erro,erro,0
4233,Geral,limite,limite,0
4234,Geral,suporte,suporte,0
4234,Geral,pediu,pix,3
4234,Geral,atendimento,atendimento,0
4234,Geral,erro,erro,0
4234,Geral,integrar,integracao,3
4234,Geral,sistema,sistema,0
4234,Geral,usabilidade,usabilidade,0
4234,Geral,integrar,integracao,3
4234,Geral,sistema,sistema,0
4234,Geral,erro,erro,0
4234,Geral,atendimnto,atendimento,1
4235,Suporte,relatório,relatorio,1
4235,Suporte,erro,erro,0
4235,Suporte,relatórios,relatorio,2
4235,Suporte,atendimento,atendimento,0
4235,Suporte,erro,erro,0
4235,Suporte,relatório,relatorio,1
4235,Suporte,carregamento,carregamento,0
4235,Suporte,relatórios,relatorio,2
4236,Suporte,erro,erro,0
4236,Suporte,relatório,relatorio,1
4236,Suporte,suporte,suporte,0
4236,Suporte,pediu,pix,3
4237,Suporte,atendimento,atendimento,0
4237,Suporte,erro,erro,0
4237,Suporte,relatório,relatorio,1
4238,Pós-venda,suporte,suporte,0
4238,Pós-venda,pediu,pix,3
4239,Suporte,atendimento,atendimento,0
4239,Suporte,integrar,integracao,3
4239,Suporte,sistema,sistema,0
4239,Suporte,erro,erro,0
4239,Suporte,dashboard,dashboard,0
4239,Suporte,carregamento,carregamento,0
4239,Suporte,relatórios,relatorio,2
4239,Suporte,suporte,suporte,0
4239,Suporte,pediu,pix,3
4239,Suporte,performance,performance,0
4240,Geral,usabilidade,usabilidade,0
4240,Geral,carregamento,carregamento,0
4240,Geral,relatórios,relatorio,2
4240,Geral,erro,erro,0
4240,Geral,consultar,consultor,1
4240,Geral,saldo,saldo,0
4240,Geral,atendimento,atendimento,0
4241,Produto,carregamento,carregamento,0
4241,Produto,relatórios,relatorio,2
4241,Produto,consultar,consultor,1
4241,Produto,saldo,saldo,0
4241,Produto,integração,integracao,2
4241,Produto,duas,bug,3
4241,Produto,atendimento,atendimento,0
4241,Produto,integração,integracao,2
4241,Produto,suporte,suporte,0
4241,Produto,pediu,pix,3
4241,Produto,ploblema,problema,1
4242,Geral,extrato,extrato,0
4242,Geral,consultar,consultor,1
4242,Geral,saldo,saldo,0
4242,Geral,erro,erro,0
4242,Geral,cartão,cartao,1
4242,Geral,extrato,extrato,0
4242,Geral,carregamento,carregamento,0
4242,Geral,relatórios,relatorio,2
4242,Geral,erro,erro,0
4242,Geral,consultar,consultor,1
4242,Geral,saldo,saldo,0
4242,Geral,ploblema,problema,1
4242,Geral,sitema,sistema,1
4244,Produto,suporte,suporte,0
4244,Produto,pediu,pix,3
4244,Produto,cadastro,cadastro,0
4244,Produto,erro,erro,0
4244,Produto,cartão,cartao,1
4244,Produto,erro,erro,0
4244,Produto,cadastro,cadastro,0
4245,Serviços,atendimento,atendimento,0
4245,Serviços,erro,erro,0
4245,Serviços,transferência,transferencia,1
4245,Serviços,carregamento,carregamento,0
4245,Serviços,relatórios,relatorio,2
4245,Serviços,suporte,suporte,0
4245,Serviços,pediu,pix,3
4246,Suporte,relatórios,relatorio,2
4246,Suporte,relatórios,relatorio,2
4246,Suporte,carregamento,carregamento,0
4246,Suporte,relatórios,relatorio,2
4246,Suporte,erro,erro,0
4246,Suporte,transferência,transferencia,1
