id_comentario,responsavel,entidade,tipo
2720,Suporte,Precisei,LOC
2721,Pós-venda,Precisei,LOC
2721,Pós-venda,Tentei,PER
2724,Suporte,Normal,LOC
2725,Produto,Tentei,PER
2726,Suporte,Tentei,PER
2726,Suporte,Precisei,LOC
2729,Serviços,Tentei,PER
2730,Produto,Precisei,LOC
2731,Suporte,Tentei,PER
2732,Suporte,Tentei,PER
2733,Suporte,Tentei,PER
2734,Suporte,Tentei,PER
2736,Pós-venda,Precisei,LOC
2736,Pós-venda,Tentei,PER
2738,Produto,Precisei,LOC
2740,Serviços,Precisei,LOC
2743,Pós-venda,ploblema,LOC
2744,Produto,Tentei,PER
2744,Produto,Precisei,LOC
2746,Serviços,Precisei,LOC
2747,Serviços,Tentei,PER
2748,Suporte,Precisei,LOC
2748,Suporte,onboarding,MISC
2749,Geral,Tentei,PER
2749,Geral,Precisei,LOC
2750,Geral,Precisei,LOC
2750,Geral,Tentei,PER
2751,Produto,Tentei,PER
2751,Produto,naum,PER
2752,Serviços,Precisei,LOC
2752,Serviços,Tentei,PER
2753,Suporte,Precisei,LOC
2754,Serviços,Tentei,PER
2754,Serviços,dashboard,LOC
2755,Produto,Tentei,PER
2755,Produto,dashboard,PER
2755,Produto,ploblema vcs,PER
2756,Serviços,Precisei,LOC
2758,Serviços,Precisei,LOC
2759,Serviços,Precisei,LOC
2759,Serviços,naum ploblema probelma,PER
2760,Geral,Precisei,LOC
2761,Serviços,Precisei,LOC
2761,Serviços,Tentei,PER
2763,Produto,Tentei,PER
2764,Suporte,Precisei,LOC
2765,Geral,Tentei,PER
2765,Geral,dashboard,PER
2766,Suporte,Precisei,LOC
2768,Suporte,Tentei,PER
2770,Suporte,ploblema travano,PER
2773,Serviços,Tentei,PER
2773,Serviços,Precisei,LOC
2774,Pós-venda,Tentei,PER
2774,Pós-venda,Precisei,LOC
2775,Serviços,Tentei,PER
2776,Suporte,Precisei,LOC
2779,Suporte,dashboard,PER
2780,Suporte,Tentei,PER
2780,Suporte,Precisei,LOC
2782,Produto,Precisei,LOC
2783,Serviços,Precisei,LOC
2785,Suporte,Precisei,LOC
2785,Suporte,Tentei,PER
2785,Suporte,ploblema naum,PER
2788,Serviços,Precisei,LOC
2788,Serviços,Tentei,PER
2790,Geral,Regular,LOC
2791,Serviços,Precisei,LOC
2791,Serviços,Tentei,PER
2792,Pós-venda,chat,PER
2793,Produto,Precisei,LOC
2793,Produto,Tentei,PER
2795,Suporte,Precisei,LOC
2795,Suporte,Tentei,PER
2797,Suporte,Tentei,PER
2797,Suporte,Precisei,LOC
2799,Suporte,Precisei,LOC
2800,Suporte,Regular,LOC
2801,Suporte,Tentei,PER
2803,Serviços,Tentei,PER
2804,Serviços,Precisei,LOC
2805,Serviços,Precisei,LOC
2805,Serviços,login,PER
2807,Suporte,Precisei,LOC
2807,Suporte,vcs ploblema,PER
2808,Produto,Precisei,LOC
2811,Pós-venda,Tentei,PER
2813,Produto,Precisei,LOC
2814,Produto,Precisei,LOC
2815,Produto,Tentei,PER
2818,Suporte,Precisei,LOC
2819,Produto,Tentei,PER
2820,Pós-venda,Normal,LOC
2821,Pós-venda,Tentei,PER
2821,Pós-venda,Precisei,LOC
2822,Produto,Precisei,LOC
2822,Produto,Tentei,PER
2824,Suporte,Ok,LOC
2825,Geral,Tentei,PER
2826,Serviços,travano naum,PER
2827,Pós-venda,chat,PER
2830,Produto,Tentei,PER
2831,Suporte,chat,PER
2831,Suporte,Precisei,LOC
2831,Suporte,Tentei,PER
2832,Serviços,Tentei,PER
2833,Suporte,Precisei,LOC
2833,Suporte,Tentei,PER
2834,Pós-venda,Precisei,LOC
2834,Pós-venda,Tentei,PER
2835,Pós-venda,Tentei,PER
2836,Suporte,Tentei,PER
2837,Serviços,Precisei,LOC
2839,Serviços,Tentei,PER
2841,Produto,Ok,LOC
2842,Suporte,Tentei,PER
2845,Suporte,Tentei,PER
2845,Suporte,dashboard,PER
2846,Geral,Tentei,PER
2847,Produto,Precisei,LOC
2847,Produto,Tentei,PER
2847,Produto,naum travano,MISC
2850,Suporte,Tentei,PER
2850,Suporte,vcs naum ploblema,PER
2851,Produto,chat,PER
2853,Serviços,Precisei,LOC
2854,Produto,Precisei,LOC
2855,Produto,Precisei,LOC
2856,Produto,Precisei,LOC
2858,Suporte,Precisei,LOC
2859,Geral,Precisei,LOC
2859,Geral,ploblema platafroma bugou,PER
2860,Pós-venda,Tentei,PER
2860,Pós-venda,dashboard,PER
2860,Pós-venda,dashboard,PER
2861,Serviços,Tentei,PER
2861,Serviços,dashboard,PER
2861,Serviços,naum ploblema,PER
2862,Geral,Precisei,LOC
2863,Suporte,Tentei,PER
2864,Geral,Tentei,PER
2866,Suporte,Precisei,LOC
2866,Suporte,onboarding,MISC
2867,Suporte,Tentei,PER
2867,Suporte,Precisei,LOC
2867,Suporte,onboarding,MISC
2867,Suporte,naum,LOC
2868,Produto,Tentei,PER
2868,Produto,naum msg,PER
2869,Produto,Precisei,LOC
2869,Produto,Tentei,PER
2870,Serviços,Tentei,PER
2870,Serviços,Precisei,LOC
2870,Serviços,travano,LOC
2871,Suporte,onboarding,MISC
2871,Suporte,Tentei,PER
2871,Suporte,naum,LOC
2872,Produto,Precisei,LOC
2872,Produto,naum,LOC
2874,Suporte,dashboard,PER
2875,Produto,Tentei,PER
2877,Suporte,Precisei,LOC
2878,Serviços,Tentei,PER
2878,Serviços,Precisei,LOC
2879,Produto,Precisei,LOC
2880,Pós-venda,Precisei,LOC
2881,Suporte,Precisei,LOC
2881,Suporte,Tentei,PER
2882,Suporte,Tentei,PER
2883,Suporte,Tentei,PER
2884,Suporte,Precisei,LOC
2885,Serviços,Tentei,PER
2886,Produto,Tentei,PER
2887,Produto,Precisei,LOC
2888,Serviços,Precisei,LOC
2888,Serviços,Tentei,PER
2890,Produto,Tentei,PER
2891,Geral,Precisei,LOC
2892,Suporte,Tentei,PER
2892,Suporte,Precisei,LOC
2893,Serviços,Tentei,PER
2895,Produto,Tentei,PER
2896,Geral,Precisei,LOC
2896,Geral,Tentei,PER
2896,Geral,demoro ploblema,PER
2897,Suporte,Tentei,PER
2897,Suporte,Precisei,LOC
2898,Suporte,Precisei,LOC
2900,Suporte,Precisei,LOC
2901,Pós-venda,Regular,LOC
2902,Produto,Precisei,LOC
2902,Produto,chat,PER
2902,Produto,vcs travano,PER
2904,Serviços,Tentei,PER
2905,Suporte,Tentei,PER
2905,Suporte,Precisei,LOC
2906,Suporte,Tentei,PER
2908,Suporte,Tentei,PER
2909,Serviços,Tentei,PER
2910,Suporte,Precisei,LOC
2911,Produto,Tentei,PER
2911,Produto,Precisei,LOC
2912,Suporte,onboarding,MISC
2913,Produto,Tentei,PER
2918,Suporte,Tentei,PER
2919,Suporte,Tentei,PER
2919,Suporte,Precisei,LOC
2921,Suporte,Tentei,PER
2923,Produto,Precisei,LOC
2924,Suporte,Tentei,PER
2925,Suporte,Tentei,PER
2925,Suporte,Precisei,LOC
2925,Suporte,travano msg,MISC
2927,Suporte,Tentei,PER
2927,Suporte,demoro,PER
2928,Produto,Normal,LOC
2929,Suporte,Precisei,LOC
2931,Suporte,Precisei,LOC
2931,Suporte,Tentei,PER
2933,Pós-venda,Precisei,LOC
2934,Suporte,Precisei,LOC
2935,Geral,vcs msg demoro,PER
2936,Suporte,Precisei,LOC
2937,Suporte,Precisei,LOC
2938,Produto,Tentei,PER
2938,Produto,Precisei,LOC
2940,Geral,Precisei,LOC
2940,Geral,Tentei,PER
2942,Suporte,Precisei,LOC
2943,Produto,Tentei,PER
2943,Produto,Precisei,LOC
2944,Serviços,Tentei,PER
2945,Suporte,Precisei,LOC
2945,Suporte,Tentei,PER
2947,Pós-venda,Precisei,LOC
2947,Pós-venda,Tentei,PER
2948,Geral,Precisei,LOC
2948,Geral,login,PER
2948,Geral,Tentei,PER
2950,Produto,Tentei,PER
2950,Produto,Precisei,LOC
2950,Produto,onboarding,MISC
2951,Suporte,Tentei,PER
2952,Produto,Tentei,PER
2952,Produto,Precisei,LOC
2954,Produto,Tentei,PER
2957,Produto,Precisei,LOC
2959,Serviços,Precisei,LOC
2960,Geral,Regular,LOC
2961,Suporte,Tentei,PER
2962,Suporte,Tentei,PER
2962,Suporte,naum,LOC
2964,Produto,Precisei,LOC
2964,Produto,cadastro,LOC
2965,Serviços,Precisei,LOC
2965,Serviços,Tentei,PER
2967,Suporte,Precisei,LOC
2967,Suporte,Tentei,PER
2968,Produto,Tentei,PER
2971,Suporte,Precisei,LOC
2972,Produto,Precisei,LOC
2973,Suporte,Precisei,LOC
2973,Suporte,Tentei,PER
2977,Produto,Tentei,PER
2977,Produto,Precisei,LOC
2978,Suporte,Precisei,LOC
2979,Serviços,Precisei,LOC
2980,Serviços,travano,PER
2981,Suporte,Tentei,PER
2981,Suporte,Precisei,LOC
2982,Produto,Tentei,PER
2984,Geral,Precisei,LOC
2984,Geral,Tentei,PER
2985,Produto,Tentei,PER
2985,Produto,demoro travano,PER
2986,Geral,Precisei,LOC
2987,Suporte,Tentei,PER
2987,Suporte,dashboard,PER
2987,Suporte,Precisei,LOC
2988,Suporte,Tentei,PER
2988,Suporte,ploblema platafroma,PER
2989,Suporte,Tentei,PER
2990,Produto,Tentei,PER
2992,Suporte,Tentei,PER
2994,Produto,cadastro,LOC
2995,Produto,Tentei,PER
2996,Produto,Ok,LOC
2997,Serviços,Tentei,PER
2998,Geral,dashboard,PER
2999,Suporte,Ok,LOC
3000,Pós-venda,Precisei,LOC
3001,Suporte,dashboard,PER
3001,Suporte,Tentei,PER
3001,Suporte,dashboard,PER
3002,Geral,Precisei,LOC
3002,Geral,vcs naum,PER
3003,Geral,Precisei,LOC
3003,Geral,Tentei,PER
3003,Geral,onboarding,PER
3003,Geral,naum platafroma demoro,PER
3005,Suporte,Tentei,PER
3006,Produto,login,PER
3007,Geral,Normal,LOC
3008,Produto,Tentei,PER
3008,Produto,Precisei,LOC
3012,Serviços,Tentei,PER
3013,Suporte,Precisei,LOC
3014,Produto,Precisei,LOC
3014,Produto,onboarding,MISC
3016,Produto,Tentei,PER
3017,Produto,Precisei,LOC
3017,Produto,login,PER
3018,Produto,Tentei,PER
3018,Produto,cadastro,LOC
3019,Geral,Normal,LOC
3020,Geral,Precisei,LOC
3021,Geral,Tentei,PER
3024,Serviços,Tentei,PER
3025,Geral,naum,LOC
3026,Pós-venda,Precisei,LOC
3026,Pós-venda,vcs,LOC
3029,Serviços,Precisei,LOC
3029,Serviços,cadastro,LOC
3030,Serviços,Precisei,LOC
3031,Suporte,Tentei,PER
3031,Suporte,Precisei,LOC
3031,Suporte,cadastro,LOC
3031,Suporte,naum msg,LOC
3032,Produto,Precisei,LOC
3032,Produto,Tentei,PER
3033,Produto,Tentei,PER
3034,Suporte,onboarding,MISC
3034,Suporte,Precisei,LOC
3035,Serviços,Tentei,PER
3036,Suporte,chat,PER
3037,Suporte,ploblema,LOC
3038,Geral,Tentei,PER
3039,Serviços,Precisei,LOC
3039,Serviços,naum,PER
3039,Serviços,vcs,LOC
3040,Geral,login,PER
3041,Suporte,Tentei,PER
3042,Geral,login,PER
3043,Geral,Precisei,LOC
3044,Produto,Tentei,PER
3044,Produto,naum,LOC
3045,Geral,Precisei,LOC
3047,Suporte,Tentei,PER
3047,Suporte,Precisei,LOC
3047,Suporte,naum,LOC
3050,Produto,Ok,LOC
3053,Suporte,onboarding,PER
3054,Produto,Precisei,LOC
3054,Produto,Tentei,PER
3058,Serviços,ploblema platafroma,PER
3059,Serviços,Tentei,PER
3060,Pós-venda,Tentei,PER
3062,Geral,cadastro,LOC
3062,Geral,dashboard,PER
3063,Produto,naum,LOC
3064,Produto,Tentei,PER
3064,Produto,platafroma,LOC
3066,Produto,Precisei,LOC
3067,Produto,Precisei,LOC
3069,Produto,Precisei,LOC
3070,Produto,Tentei,PER
3071,Produto,Precisei,LOC
3072,Produto,Tentei,PER
3072,Produto,login,PER
3072,Produto,probelma msg,ORG
3073,Geral,dashboard,LOC
3074,Produto,Precisei,LOC
3075,Serviços,Precisei,LOC
3076,Suporte,Normal,LOC
3078,Produto,Tentei,PER
3079,Produto,Tentei,PER
3080,Geral,Precisei,LOC
3081,Produto,Precisei,LOC
3081,Produto,Tentei,PER
3082,Suporte,Tentei,PER
3082,Suporte,Precisei,LOC
3083,Produto,travano,PER
3087,Produto,Precisei,LOC
3088,Geral,Tentei,PER
3088,Geral,Precisei,LOC
3089,Suporte,Tentei,LOC
3090,Serviços,Precisei,LOC
3091,Suporte,Tentei,PER
3091,Suporte,dashboard,PER
3091,Suporte,dashboard,PER
3093,Suporte,Tentei,PER
3094,Geral,Precisei,LOC
3096,Produto,cadastro,LOC
3096,Produto,Tentei,PER
3097,Suporte,limite,PER
3097,Suporte,Tentei,PER
3097,Suporte,vcs demoro sitema,PER
3098,Serviços,Tentei,PER
3099,Produto,dashboard,PER
3101,Suporte,Tentei,PER
3102,Produto,Precisei,LOC
3103,Geral,Precisei,LOC
3104,Suporte,Regular,LOC
3105,Geral,Tentei,PER
3107,Geral,Tentei,PER
3107,Geral,Precisei,LOC
3108,Serviços,Tentei,PER
3109,Pós-venda,Regular,LOC
3110,Pós-venda,Precisei,LOC
3113,Produto,Precisei,LOC
3114,Serviços,Tentei,PER
3115,Pós-venda,Tentei,PER
3116,Suporte,Tentei,PER
3116,Suporte,Precisei,LOC
3118,Produto,Precisei,LOC
3118,Produto,Tentei,PER
3118,Produto,dashboard,PER
3119,Produto,onboarding,LOC
3119,Produto,vcs msg,PER
3120,Suporte,Precisei,LOC
3120,Suporte,Tentei,PER
3121,Suporte,Tentei,PER
3125,Serviços,Precisei,LOC
3126,Geral,Precisei,LOC
3126,Geral,dashboard,PER
3127,Serviços,Tentei,PER
3130,Serviços,Tentei,PER
3131,Serviços,chat,PER
3131,Serviços,Tentei,PER
3132,Suporte,Tentei,PER
3132,Suporte,Precisei,LOC
3132,Suporte,naum,LOC
3133,Suporte,Precisei,LOC
3134,Suporte,Precisei,LOC
3135,Suporte,onboarding,PER
3135,Suporte,Precisei,LOC
3136,Serviços,Tentei,PER
3138,Suporte,Regular,LOC
3139,Produto,Precisei,LOC
3139,Produto,Tentei,PER
3140,Suporte,travano,LOC
3141,Produto,Precisei,LOC
3142,Pós-venda,chat,PER
3144,Suporte,Precisei,LOC
3148,Pós-venda,Precisei,LOC
3148,Pós-venda,vcs sitema platafroma,PER
3149,Geral,Precisei,LOC
3149,Geral,ploblema naum,PER
3150,Suporte,Tentei,PER
3150,Suporte,dashboard,PER
3150,Suporte,Precisei,LOC
3150,Suporte,vcs,PER
3151,Serviços,Regular,LOC
3152,Suporte,Tentei,PER
3152,Suporte,travano,LOC
3153,Geral,Tentei,PER
3153,Geral,Precisei,LOC
3154,Suporte,Precisei,LOC
3155,Suporte,Precisei,LOC
3155,Suporte,Tentei,PER
3155,Suporte,dashboard,PER
3156,Suporte,Regular,LOC
3157,Produto,Precisei,LOC
3157,Produto,Tentei,PER
3157,Produto,vcs platafroma sitema,PER
3158,Serviços,Normal,LOC
3159,Produto,Tentei,PER
3161,Serviços,Precisei,LOC
3162,Produto,login,PER
3162,Produto,Precisei,LOC
3163,Serviços,Tentei,PER
3163,Serviços,travano,LOC
3164,Pós-venda,Tentei,PER
3165,Suporte,Tentei,PER
3166,Suporte,Regular,LOC
3167,Geral,Tentei,PER
3167,Geral,dashboard,PER
3168,Produto,Precisei,LOC
3168,Produto,Tentei,PER
3168,Produto,demoro platafroma,PER
3169,Serviços,Precisei,LOC
3169,Serviços,Tentei,PER
3169,Serviços,dashboard,PER
3170,Produto,chat,PER
3170,Produto,Tentei,PER
3171,Produto,Tentei,PER
3171,Produto,vcs sitema,PER
3173,Produto,Precisei,LOC
3174,Serviços,vcs,LOC
3175,Serviços,Tentei,PER
3177,Suporte,Precisei,LOC
3178,Suporte,Tentei,PER
3180,Suporte,Tentei,PER
3181,Suporte,Precisei,LOC
3182,Geral,vcs travano,PER
3183,Serviços,onboarding,PER
3183,Serviços,Tentei,PER
3185,Geral,Precisei,LOC
3187,Geral,Precisei,LOC
3187,Geral,Tentei,PER
3187,Geral,vcs naum,PER
3191,Geral,Tentei,PER
3192,Pós-venda,Precisei,LOC
3192,Pós-venda,Tentei,PER
3193,Geral,Tentei,PER
3193,Geral,Precisei,LOC
3194,Suporte,Ok,LOC
3196,Suporte,Precisei,LOC
3197,Produto,login,PER
3197,Produto,Tentei,PER
3199,Suporte,Precisei,LOC
3199,Suporte,vcs travano,PER
3200,Serviços,Precisei,LOC
3200,Serviços,Tentei,PER
3201,Serviços,onboarding,PER
3201,Serviços,Tentei,PER
3202,Suporte,Precisei,LOC
3202,Suporte,naum,LOC
3206,Produto,Tentei,PER
3208,Suporte,Precisei,LOC
3209,Geral,Tentei,PER
3210,Geral,Precisei,LOC
3213,Suporte,Precisei,LOC
3217,Suporte,Tentei,PER
3218,Produto,Precisei,LOC
3219,Suporte,Precisei,LOC
3221,Produto,Precisei,LOC
3222,Produto,Tentei,PER
3227,Geral,Tentei,PER
3228,Produto,Precisei,LOC
3229,Suporte,Tentei,PER
3229,Suporte,Precisei,LOC
3232,Suporte,Ok,LOC
3233,Geral,Precisei,LOC
3235,Serviços,Precisei,LOC
3235,Serviços,Tentei,PER
3236,Geral,Precisei,LOC
3239,Suporte,Precisei,LOC
3240,Suporte,Precisei,LOC
3240,Suporte,travano vcs,PER
3241,Geral,Precisei,LOC
3241,Geral,Tentei,PER
3241,Geral,ploblema demoro,PER
3242,Suporte,Tentei,PER
3245,Geral,Tentei,PER
3245,Geral,Precisei,LOC
3246,Suporte,Regular,LOC
3249,Produto,Precisei,LOC
3250,Produto,Tentei,PER
3250,Produto,login,PER
3251,Suporte,Precisei,LOC
3252,Serviços,Tentei,PER
3252,Serviços,Precisei,LOC
3252,Serviços,onboarding,MISC
3253,Geral,vcs,PER
3255,Geral,Precisei,LOC
3255,Geral,Tentei,PER
3255,Geral,dashboard,PER
3256,Suporte,Tentei,PER
3257,Serviços,Precisei,LOC
3259,Geral,Regular,LOC
3260,Suporte,vcs,PER
3262,Produto,Tentei,PER
3262,Produto,Precisei,LOC
3264,Suporte,Tentei,PER
3264,Suporte,Precisei,LOC
3264,Suporte,cadastro,LOC
3266,Produto,Precisei,LOC
3267,Produto,Ok,LOC
3269,Produto,Tentei,PER
3270,Suporte,Precisei,LOC
3270,Suporte,Tentei,PER
3271,Geral,Tentei,PER
3271,Geral,Precisei,LOC
3272,Serviços,Tentei,PER
3272,Serviços,Precisei,LOC
3273,Suporte,Precisei,LOC
3275,Produto,platafroma,LOC
3276,Serviços,Precisei,LOC
3278,Geral,vcs,PER
3279,Suporte,Tentei,PER
3279,Suporte,dashboard,PER
3279,Suporte,dashboard,PER
3280,Suporte,Precisei,LOC
3281,Suporte,Precisei,LOC
3282,Suporte,Tentei,PER
3284,Geral,Precisei,LOC
3284,Geral,Tentei,PER
3288,Pós-venda,Tentei,PER
3291,Geral,Tentei,PER
3291,Geral,naum,PER
3292,Geral,Tentei,PER
3292,Geral,Precisei,LOC
3294,Produto,Tentei,PER
3298,Serviços,Tentei,PER
3299,Serviços,Tentei,PER
3299,Serviços,Precisei,LOC
3299,Serviços,msg,ORG
3300,Pós-venda,Precisei,LOC
3300,Pós-venda,ploblema,LOC
3301,Produto,Tentei,PER
3304,Suporte,Tentei,PER
3305,Produto,chat,PER
3309,Geral,Tentei,PER
3309,Geral,vcs ploblema,PER
3310,Geral,Precisei,LOC
3311,Suporte,Tentei,PER
3311,Suporte,Precisei,LOC
3312,Serviços,Precisei,LOC
3312,Serviços,Tentei,PER
3315,Suporte,Precisei,LOC
3315,Suporte,Tentei,PER
3316,Suporte,Precisei,LOC
3317,Produto,Tentei,PER
3318,Suporte,Precisei,LOC
3319,Pós-venda,Tentei,PER
3320,Suporte,Tentei,PER
3321,Suporte,Precisei,LOC
3322,Suporte,Precisei,LOC
3323,Suporte,Tentei,PER
3323,Suporte,Precisei,LOC
3324,Suporte,Precisei,LOC
3325,Geral,Precisei,LOC
3325,Geral,login,PER
3327,Pós-venda,platafroma,LOC
3327,Pós-venda,vcs probelma,PER
3329,Serviços,Tentei,PER
3329,Serviços,dashboard,PER
3330,Serviços,Precisei,LOC
3332,Produto,Tentei,PER
3333,Pós-venda,chat,PER
3333,Pós-venda,Tentei,PER
3333,Pós-venda,vcs,PER
3334,Serviços,Precisei,LOC
3337,Suporte,onboarding,MISC
3337,Suporte,naum ploblema,PER
3338,Suporte,Regular,LOC
3339,Produto,Tentei,PER
3339,Produto,Precisei,LOC
3339,Produto,onboarding,PER
3339,Produto,vcs,LOC
3341,Suporte,Precisei,LOC
3342,Produto,dashboard,PER
3344,Geral,Tentei,PER
3345,Produto,Regular,LOC
3347,Geral,Precisei,LOC
3347,Geral,Tentei,PER
3348,Suporte,Precisei,LOC
3348,Suporte,Tentei,PER
3351,Serviços,Tentei,PER
3352,Suporte,Tentei,PER
3353,Produto,Tentei,PER
3354,Suporte,Ok,LOC
3356,Suporte,Precisei,LOC
3360,Serviços,Tentei,PER
3361,Pós-venda,Precisei,LOC
3362,Suporte,dashboard,LOC
3362,Suporte,platafroma,LOC
3362,Suporte,naum,LOC
3363,Suporte,Tentei,PER
3363,Suporte,ploblema,LOC
3365,Geral,Tentei,PER
3366,Serviços,Tentei,PER
3366,Serviços,Precisei,LOC
3366,Serviços,limite,PER
3367,Serviços,Precisei,LOC
3368,Suporte,Precisei,LOC
3369,Produto,Precisei,LOC
3369,Produto,Tentei,PER
3370,Suporte,Precisei,LOC
3370,Suporte,Tentei,PER
3371,Suporte,Precisei,LOC
3372,Serviços,Precisei,LOC
3372,Serviços,Tentei,PER
3373,Suporte,Precisei,LOC
3373,Suporte,Tentei,PER
3374,Pós-venda,Tentei,PER
3374,Pós-venda,Precisei,LOC
3375,Suporte,Tentei,PER
3375,Suporte,Precisei,LOC
3377,Suporte,Precisei,LOC
3378,Suporte,Tentei,PER
3378,Suporte,cadastro,LOC
3378,Suporte,Precisei,LOC
3381,Produto,Tentei,PER
3389,Geral,Normal,LOC
3390,Suporte,Precisei,LOC
3390,Suporte,Tentei,PER
3391,Produto,Precisei,LOC
3391,Produto,Tentei,PER
3392,Produto,Precisei,LOC
3392,Produto,ploblema vcs platafroma,PER
3393,Serviços,ploblema vcs qdo,PER
3394,Serviços,Precisei,LOC
3395,Produto,Precisei,LOC
3395,Produto,Tentei,PER
3397,Suporte,Precisei,LOC
3399,Suporte,Precisei,LOC
3399,Suporte,Tentei,PER
3399,Suporte,vcs,PER
3400,Serviços,ploblema naum,PER
3402,Produto,Precisei,LOC
3402,Produto,Tentei,PER
3403,Produto,Tentei,PER
3404,Suporte,Tentei,PER
3404,Suporte,ploblema,LOC
3406,Suporte,cadastro,LOC
3407,Produto,Tentei,PER
3408,Suporte,Precisei,LOC
3411,Geral,login,PER
3411,Geral,Tentei,PER
3414,Serviços,Precisei,LOC
3416,Serviços,Precisei,LOC
3418,Serviços,Tentei,PER
3419,Geral,Tentei,PER
3419,Geral,naum,LOC
3420,Suporte,Precisei,LOC
3421,Suporte,Tentei,PER
3422,Serviços,Tentei,PER
3422,Serviços,Precisei,LOC
3422,Serviços,ploblema demoro,PER
3423,Suporte,Tentei,PER
3423,Suporte,Precisei,LOC
3424,Suporte,Tentei,PER
3425,Suporte,Regular,LOC
3426,Serviços,Tentei,PER
3426,Serviços,ploblema,PER
3427,Serviços,Precisei,LOC
3428,Serviços,msg ploblema,MISC
3430,Produto,Precisei,LOC
3431,Suporte,Tentei,PER
3431,Suporte,chat,PER
3431,Suporte,Precisei,LOC
3432,Serviços,Tentei,PER
3432,Serviços,onboarding,MISC
3433,Suporte,Tentei,PER
3434,Pós-venda,Precisei,LOC
3434,Pós-venda,Tentei,PER
3435,Produto,Tentei,PER
3436,Suporte,Tentei,PER
3439,Geral,naum,LOC
3441,Geral,cadastro,LOC
3442,Serviços,Tentei,PER
3443,Produto,dashboard,LOC
3445,Suporte,login,PER
3445,Suporte,Tentei,PER
3445,Suporte,Precisei,LOC
3445,Suporte,vcs,PER
3447,Suporte,Tentei,PER
3448,Suporte,Precisei,LOC
3450,Serviços,Precisei,LOC
3450,Serviços,Tentei,PER
3451,Suporte,Precisei,LOC
3454,Produto,Precisei,LOC
3454,Produto,vcs ploblema,PER
3455,Pós-venda,Tentei,PER
3455,Pós-venda,Precisei,LOC
3457,Suporte,ploblema naum,PER
3458,Pós-venda,Tentei,PER
3458,Pós-venda,msg,ORG
3461,Produto,Precisei,LOC
3461,Produto,Tentei,PER
3462,Suporte,Precisei,LOC
3464,Suporte,Precisei,LOC
3466,Pós-venda,Tentei,PER
3466,Pós-venda,Precisei,LOC
3467,Suporte,Tentei,PER
3467,Suporte,vcs probelma,PER
3470,Produto,Precisei,LOC
3470,Produto,cadastro,LOC
3471,Suporte,Precisei,LOC
3472,Serviços,Precisei,LOC
3473,Produto,Precisei,LOC
3474,Produto,Tentei,PER
3476,Serviços,Tentei,PER
3476,Serviços,dashboard,PER
3476,Serviços,dashboard,PER
3479,Suporte,Precisei,LOC
3479,Suporte,Tentei,PER
3482,Geral,ploblema,PER
3484,Geral,travano demoro,PER
3485,Produto,Precisei,LOC
3485,Produto,Tentei,PER
3486,Suporte,Precisei,LOC
3486,Suporte,travano demoro,PER
3487,Suporte,cadastro,LOC
3487,Suporte,Tentei,PER
3488,Serviços,Precisei,LOC
3488,Serviços,vcs travano,PER
3491,Produto,Normal,LOC
3492,Suporte,Precisei,LOC
3495,Pós-venda,Precisei,LOC
3496,Serviços,Precisei,LOC
3497,Serviços,Precisei,LOC
3498,Produto,Ok,LOC
3500,Serviços,Tentei,PER
3500,Serviços,Precisei,LOC
3501,Suporte,Tentei,PER
3501,Suporte,Precisei,LOC
3502,Produto,Precisei,LOC
3503,Suporte,Tentei,PER
3504,Suporte,Tentei,PER
3504,Suporte,Precisei,LOC
3505,Serviços,Precisei,LOC
3506,Suporte,Regular,LOC
3507,Serviços,Precisei,LOC
3509,Pós-venda,Tentei,PER
3509,Pós-venda,naum,LOC
3510,Suporte,Tentei,PER
3510,Suporte,Precisei,LOC
3511,Pós-venda,ploblema probelma,PER
3512,Geral,Precisei,LOC
3512,Geral,Tentei,PER
3513,Pós-venda,Tentei,PER
3514,Produto,Precisei,LOC
3515,Serviços,Precisei,LOC
3515,Serviços,ploblema vcs msg,PER
3519,Produto,Tentei,PER
3521,Suporte,Tentei,PER
3521,Suporte,vcs,PER
3522,Geral,Precisei,LOC
3523,Geral,Tentei,PER
3524,Produto,Tentei,PER
3524,Produto,Precisei,LOC
3525,Produto,Precisei,LOC
3525,Produto,ploblema demoro,PER
3527,Produto,Tentei,PER
3527,Produto,vcs travano,LOC
3528,Geral,Precisei,LOC
3529,Produto,Tentei,PER
3532,Produto,onboarding,PER
3532,Produto,Tentei,PER
3533,Suporte,Precisei,LOC
3534,Produto,Precisei,LOC
3535,Pós-venda,Precisei,LOC
3538,Produto,Precisei,LOC
3538,Produto,onboarding,MISC
3538,Produto,Tentei,PER
3539,Serviços,Tentei,PER
3539,Serviços,Precisei,LOC
3540,Suporte,Tentei,PER
3540,Suporte,Precisei,LOC
3541,Serviços,dashboard,PER
3542,Geral,Precisei,LOC
3543,Suporte,Tentei,PER
3543,Suporte,onboarding,PER
3544,Suporte,Precisei,LOC
3544,Suporte,Tentei,PER
3544,Suporte,naum,LOC
3545,Suporte,Tentei,PER
3547,Suporte,Normal,LOC
3548,Produto,Tentei,PER
3550,Suporte,Precisei,LOC
3551,Serviços,Precisei,LOC
3551,Serviços,Tentei,PER
3552,Produto,Precisei,LOC
3553,Produto,Precisei,LOC
3553,Produto,travano,LOC
3554,Suporte,Tentei,PER
3556,Suporte,Precisei,LOC
